demand_basis	ctr
10 sign of autism in toddlers	0.0
warning signs of esophageal cancer	1.0
foods that can fight dementia	0.0
womens graphic t shirts	0.13433769258154593
foods that trigger fibromyalgia	0.0
warning signs of bladder cancer	0.43859649122807015
what causes night sweats in seniors	0.012987012987012988
what causes excessive daytime sleepiness	1.0
drinks to get rid of acid reflux	0.0
hair cuts for women over 60	0.0
evening dresses for women	0.0
pancreatitis digestive issues	0.0
recipe for this dish	0.0
symptoms of gluten allergy	0.0
average retirement income by age	0.7169140255366812
indicators of lymphatic skin cancer	0.0
first signs of ovarian cancer	0.41569268298463835
daytime sleepiness signs	0.0
3 minute dementia test	0.0
top rated electric bikes	0.5980834045573807
common causes of seizures	0.0
stomach cancer	0.5337156406786785
10 alimentos que limpian los riones	0.40083852007379267
initial symptoms of liver cirrhosis	0.0
dementia foods to avoid	0.6159778820940263
shoes sale women	0.4344506728300072
signs of cervical cancer in seniors	0.544223972148617
how to stop thinning hair instantly	0.516368741324903
identify skin rash	0.0
summer dresses for women over 50	0.0
5 foods that cure gout quickly	0.19643764111171486
10 easy dinner recipes	0.21135616436176435
early signs of multiple sclerosis	0.7109821849567933
cancer foods not to eat	0.125
male piercing jewelry	0.05263157894736842
military discount of 50% off on amazon	0.0
summer dresses for older women	0.322563534849777
cure male yeast infection quickly	0.0
10 early signs of bipolar disorder	0.0
10 best foods for adhd	0.0
symptoms of advanced prostate cancer	0.410958904109589
foods to avoid for polycythemia	0.6485056253312997
home decor clearance	0.0
traumatic brain injury symptoms	0.0
wordle answer for today	0.49695633966901953
first signs of lymphoma	0.3087553730239839
how to get rid of hemorrhoids fast	0.0
10 foods that lower a1c instantly	0.0
quick ways to lower your a1c level	0.7037143731473231
top 5 must read novels	0.5729454157525193
10 most common causes of knee pain	0.0
lupus symptoms in women	0.0
lung cancer first stage symptoms	0.0
answers for today crossword	0.15
10 signs of culebrilla	0.2222222222222222
gastric tumor	0.5437462282812199
copd symptoms list	0.6411479077932138
what are the causes of vitiligo	0.7597799496124911
10 fruits to lower a1c levels	0.0
early signs of lupus	0.0
shop the latest swimwear	0.0
heart healthy food list	0.0
5 indicators of kidney cancer	0.0
new rmd table for 2024	0.0
signs of asthma	0.0
5 indicators of gallbladder problems	0.5957446808510638
how to clean kidneys fast	0.0
foods that heal chronic kidney disease	0.0
best female singers	0.0
myasthenia gravis throat symptoms	0.0
menopause itching relief	0.9365480862708826
best swimsuits for women over 40	0.3746740321690249
10 foods to help burn belly fat	0.0
womens cardigans on sale	0.5688451084947551
neuromuscular disease	0.0
5 first signs of dementia	0.0
how to relieve gas immediately	0.5656611603948937
image of bug bites on humans	0.0
phlegm colour chart	1.0
how to clean a toilet with vinegar	0.0
horse racing entries	0.0
low creatinine levels symptoms	0.1
breast cancer treatments	0.2936424583805707
inexpensive patio sets	0.0
75 off womens jewelry sale	0.057692307692307696
menopause dryness  itching	0.4075046054491291
10 ways to get rid of varicose veins	0.0
nine west petite clothing	0.0
vicks vaporub on face	0.6485056253312997
first sign of atrial fibrillation	0.0
high risk lung cancer causes	0.42482584827222947
myasthenia gravis symptoms	0.28
corningware price list	0.0
10 easy crochet projects	0.08108108108108109
peaceful dogs for elderly seniors	0.0
10 main causes of kidney disease	0.5213091986077265
early signs of hyperparathyroidism	0.25788470172246974
best tiny houses for seniors	0.0
orthopedic shoes for plantar fasciitis	0.5515689361771636
teen bathing suits	0.0
3d virtual tour	0.0
10 early signs of neuropathy	0.0
smart casual outfits for women	0.23529411764705882
10 best ninja creami recipes	0.44385543073991374
10 main stomach cancer symptoms	0.5599327627453864
top 10 migraine triggers	0.42857142857142855
how to stop sciatica pain instantly	0.32659925512057164
list of low sugar fruits	0.5449467643733013
clearances living room furniture	0.38927223054624904
common signs of kidney infection	0.0
orthopedic shoes women	0.2574254132007171
6 drinks that lower blood pressure fast	0.0
photos of shingles	0.05405405405405406
lung tumors	0.375
foods that stop diarrhea	0.0
7 kidney failure signs	0.0
1st symptom of lung cancer	0.0
outfits for men	0.43293538248960495
10 signs of liver damage	0.24125570203081936
best clothes for women over 71	0.59922107088548
short hairstyles for senior women	0.0
how to get rid of stye overnight	0.9365480862708826
top 5 dresses for older women	0.0
causes of hiv	0.09778299227479895
first signs of kidney infection	0.21428571428571427
10 early signs of liver disease	0.5
urinary tract infections	0.5961222233046536
foods to avoid for lung cancer	0.3808044096495767
first symptoms of kidney cancer	0.15384615384615385
foods to lower a1c quickly	0.0
leg blood clot warning signs	0.0
stores closing near me	0.0
first signs of cervical cancer	0.527368891514703
skorts for older women	0.0
how to detox your body in 24 hours	0.4132177273256002
ocular migraine without headache	0.0
acid reflux	0.0
best medicine for copd	0.5820169997280421
apple cider vinegar for blood pressure	0.0
collectibles that are worth money	0.0
10 best shoes for older men	0.0
10 common symptoms of crohns	0.4117647058823529
night sweats in elderly women	0.0
how to heal a pulled muscle	0.6712927101603493
mini swimwear sale	0.0
10 cervical cancer symptoms	0.0
petite clothing catalogue	0.3888888888888889
quick dementia test	0.0
signs of perimenopause	0.12960899812262247
symptoms of breast cancer in old women	0.34146341463414637
free printable dishcloth patterns	0.0
10 signs of ovarian cancer	0.0
10 early symptoms of copd	0.0
bed bug bites pictures	0.6712927101603493
signs of ppd	0.5132122192682719
symptoms of hiv infection	0.0
find a person by name	0.6597052807557264
10 symptoms of ovarian cancer	0.30389830212364766
breast cancer radiation side effects	0.444994576400497
first stage of brain tumor	0.6837475096194441
thongs for women	0.0
how to identify a blood clot	0.875
10 best hairstyles for thin hair	0.0
gastric cancer signs	0.37325976236775343
80% off seniors clearance sale	0.0
5 symptoms of lewy body dementia	0.4015228406807866
contraceptives for women	0.0
10 early signs of parkinson disease	0.1943949235054789
first stage kidney cancer	0.7109821849567933
lung health	0.37248630615686246
squamous cell skin cancer	0.391304347826087
obituary records online	0.8806680153376829
early indicators of cervical cancer	0.0
what does crohns disease look like	0.2863885254487348
age defying hairstyles for older women	0.0
fruits to avoid in diabetes	0.2488591382209678
first symptoms of celiac disease	0.22241641588113373
toys clearance 75% off	0.0
symptoms of stage 3 nsclc	0.516046447342168
cheap women plus size clothing	0.47984337743934136
multiple myeloma indicators	0.0
baking soda to get rid of ants	0.0
stylish women flat shoes	0.0
numbness depression test	0.15999111663446167
stage 4 breast cancer treatments	0.4
best leggings styles for older women	0.0
5 first signs of esophageal cancer	0.2
best blood glucose tracking device	0.6020689703838904
throw pillow clearance sale	0.25
constipation	0.0
pre stroke warning signs	0.0
walking shoes for men	0.5357142857142857
how to get rid of tailbone pain	0.0
hip pain symptoms	0.0
intimate apparel for women	0.2494766604242598
stomach cancer early symptoms	0.5425393803406183
perimenopause quiz	0.49296653754113307
top rated mystery books	0.6199467621251384
pet friendly rentals owner near me	0.2727272727272727
jeans for women over 60	0.0
10 early signs of type 2 diabetes	0.8469775128148338
foods with high protein	0.18181818181818182
early lymphoma signs	0.058823529411764705
10 common signs of lung cancer	0.0
10 symptoms of hypothyroidism	0.0
3 minute depression test	0.2784401760414875
risks of low hemoglobin count	0.0
lung copd symptoms	0.5844549110748098
10 signs of asthma	0.0
urinary tract cancer	0.07142857142857142
gastritis	0.45215451693391556
dental implants over 60	0.32112498455727434
menopause dryness remedies	0.14814814814814814
5 first signs of kidney cancer	0.48621456507456856
common dementia behaviors	0.33706524328825826
women in underwear	0.5971679129420011
best petite dresses for older women	0.0
how to pass a hard stool quickly	0.0
quick remedies for low blood pressure	0.266505166849641
external hemorrhoid pictures	0.1506603565189642
stylish clothes for women over 70	0.30556332251507345
normal a1c range for seniors	0.4692945779165133
stage 4 lung cancer prognosis	0.0
foods that cause dementia	0.0
stroke warning symptoms	0.0
cheapest states to live in	0.38461538461538464
how to pass a hard stool in minutes	0.0
10 foods to relieve acid reflux	0.7867799968240566
stage four lung cancer	0.13050505799380344
symptoms of stomach cancer in women	0.38468889703860687
top 10 deer-resistant plants	0.2884861553991341
causes of purpura in seniors	0.6362384455366383
early signs of polycythemia	0.4404210162575108
5 best drinks for acid reflux	0.8806680153376829
diagnosing multiple sclerosis	0.2498739710469391
75% off nike shoes sale	0.0
bed bath  beyond clearance sale	0.8806680153376829
10 foods that prevent dementia	0.380866470742919
10 best mattress toppers	0.050211244872463014
10 signs of alzheimers	0.0
early signs of mouth cancer	0.0
wedding dresses for older women	0.09917355371900827
squamous tongue cancer treatment	0.24242424242424243
trendy clothes for women over70 years	0.4015228406807866
skin condition vitiligo	0.0
5 early heart attack signs	0.25
best ed medication for seniors	0.0
symptoms of possible heart problems	0.6287958639975695
dresses for mother of the bride	0.0
take a dementia test	0.0
best thing to take for constipation	0.404926373364338
signs of pneumonia in lungs	0.6967397588094362
early signs of relapsing multiple sclerosis	0.5039270681068676
sepsis early signs	0.5667602200085268
10 best walking shoes for women over 60	0.6783083201858369
varicose veins home remedies	0.0
small cell lung cancer	0.6224375622361663
discount womens blouses	0.0
pictures of different skin rashes	0.0
lupus signs and symptoms	0.0
home remedies for age spots	0.0
youthful hairstyles for older women	0.0
top 10 safe bottled water	0.09392375552860362
clearance shoe women	0.0018832391713747645
best dresses for mother of the bride	0.043478260869565216
search old obituaries	0.0
10 symptoms of neurofibromatosis	0.0
symptoms of foot neuropathy	0.0
top 10 retirement states	0.0
swimsuits for women	0.0
old vinyl records	0.0
early signs of lupus in females	0.0
reasons for dizziness	0.0
kegel exercise videos	0.0
75% off toys clearance sale	0.0
70 year old makeup	0.0
queen size quilt sets	0.0
5 best drinks to help you poop	0.0
esophagus cancer	0.0
how to stop wheezing	0.0
10 sciatica stretches to ease nerve pain	0.0
difficulty breathing	0.0
10 early symptoms of concussion	0.7420018373539903
modern window treatment ideas	0.0
10 best walking shoes to buy	0.0
signs and symptoms of parkinsons	0.0
womens lace lingerie sets plus size	0.0
rolling storage cart	0.0
petite clothing catalog	0.0
common causes of leg pain	0.0
invisalign cost for seniors	0.0
best foods to heal ibs	0.0
high protein vegetables	0.4246254433259095
stage 1 stomach cancer symptoms	0.31960258214652654
lymphatic skin cancer symptoms	0.0
first sign of cervical cancer	0.0
petite midi dresses online	0.0
best laxative for very hard stool	0.0
cleaning blackstone griddle	0.619150898615046
5 food you must not eat	0.0
atrial premature complexes causes	0.0
12 skin rash that looks like bug bites	0.0
best womens shoes on sale	0.0
blood in urine colour chart	0.0
buy mens jeans	0.0
first signs of kidney cancer in seniors	0.3772250766640864
womens shoe sale 75 off	0.3349685020266108
sweaters and hoodies	0.0
symptoms of seizures	0.24833018156123868
5 alimentos para la gota	0.18333333333333332
treatment for squamous cell carcinoma	0.0
6 vital signs of dementia	0.06060606060606061
3 signs of colon cancer	0.625
blood in urine color chart	0.0
menstrual health	0.014085023216165527
10 symptoms of rheumatoid arthritis	0.0
shop portable air conditioners amazon offers	0.0
melanoma	0.2912107722518198
foods that are bad for kidney	0.0
outdated home decor	0.5872029397663845
sleep disorders quiz	0.0
best sandals with arch support	0.5279198258749159
list of bottled water to avoid	0.0
test for schizophrenia	0.0
common symptoms of colon cancer	0.0
chronic lymphocytic leukemia stages	0.0
early signs of hemophilia a	0.15576162152703824
how to get rid of fleas fast	0.0
first dementia signs	0.0
recovering from cancer surgery at home	0.33171301383743007
pelvic pain	0.0
early signs of hemophilia	0.4505488795065165
best new fiction books 2024	0.5515689361771636
remedios caseros para picor cutaneo	0.07692307692307693
view all obituaries	0.34751060638534437
elegant living room decor ideas	0.022988505747126436
10 possible causes of pelvic pain	0.5925490723913512
10 best states for retirees	0.0
symptoms of severe dehydration	0.0
atrial fibrillation symptoms	0.0
top 10 antidepressants	0.2222222222222222
10 symptoms of bpd	0.0
hip bursitis treatment	0.17391304347826086
early signs of polycythemia vera	0.3451818920758769
skin rash	0.0
fashionable clothes for women over 70	0.0
what does a tick bite look like	0.7867799968240566
statin adverse effects	0.0
lupus symptoms	0.0
foods that kill cancer	0.36363636363636365
